,video_ID,has_title,has_description,has_tags,readability,sentence_count,word_count,word_unique,transition_words,summary_words,active_verb,video_duration,transcript_sentence_count,transcription_confidence_avg,transcript_wordcount,transcript_unique_wordcount,transcription_active_wordcount,transcription_summary_wordcount,transcription_transition_wordcount,unique_obj_count,scene_count,MED_pred,UND_pred
324,SuwR46p7wrA,1,1,1,28.75592683,4,205,142,6,0,22,174,58.0,0.9157408831152817,878.0,342.0,161.0,0.0,45.0,107.0,82.0,1,1
325,J5c5AfZflaI,1,1,1,13.405,2,42,34,1,0,5,60,42.0,0.9157408831152817,636.0,203.0,128.0,0.0,40.0,10.0,8.0,1,1
326,e9B4D7GBHNE,1,1,1,9.431723901,26,448,247,6,0,47,206,30.0,0.9157408831152817,720.0,235.0,103.0,0.0,42.0,37.0,34.0,1,1
327,spGKvuAwv_w,1,1,1,37.84869565,1,69,52,3,0,7,111,55.0,0.959911962,550.0,186.0,68.0,0.0,38.0,26.0,18.0,1,1
328,xtbjNvj7k9M,1,1,1,18.86072165,5,97,79,2,0,11,246,32.0,0.9157408831152817,496.0,251.0,56.0,0.0,21.0,45.0,17.0,0,1
329,C5dU3zqkT8o,1,1,1,14.6256092,6,145,100,3,0,20,316,8.0,0.782068357,61.0,45.0,11.0,0.0,0.0,43.0,48.0,1,1
330,T12v9QTVwQQ,1,1,1,9.451566308,31,540,287,8,0,70,260,17.0,0.789779648,169.0,85.0,33.0,0.0,12.0,2.0,1.0,1,1
331,frfjj1OiidU,1,1,1,19.49993671,10,316,187,7,0,28,358,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,8.0,3.0,1,1
332,KqEqzi6eXGY,1,1,1,11.02687844,29,533,302,7,0,46,157,6.0,0.963173008,92.0,58.0,9.0,0.0,3.0,11.0,5.0,1,1
333,2KfiNn9SF3o,1,1,1,8.956640585,39,698,345,7,0,96,284,21.0,0.936461223,305.0,154.0,44.0,0.0,14.0,35.0,3.0,1,1
334,hfZ5v11hXDU,1,1,1,11.64848051,31,663,289,7,0,121,335,10.0,0.717392099,112.0,78.0,17.0,0.0,5.0,9.0,2.0,0,0
335,92lqVZ22rfA,1,1,1,10.37973214,21,384,225,7,0,39,234,7.0,0.9157408831152817,33.0,25.0,4.0,0.0,1.0,3.0,2.0,1,1
336,sNNknWmTUJo,1,1,1,10.92263995,37,646,363,7,0,69,177,19.0,0.9157408831152817,385.0,206.0,43.0,0.0,16.0,3.0,5.0,1,1
337,15IeTaS5AUI,1,1,1,22.6547619,2,63,48,2,0,2,190,6.0,0.950554916,90.0,60.0,12.0,0.0,5.0,8.0,13.0,1,1
338,2_-GiiulAw8,1,1,1,21.235,12,471,293,7,0,60,221,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,18.0,1.0,1,1
339,4KJrK949t40,1,1,1,10.6799867,33,615,333,8,0,68,234,33.0,0.9157408831152817,565.0,246.0,85.0,0.0,33.0,35.0,7.0,1,1
340,lPdOdgvprsM,1,1,1,10.20539513,24,445,242,7,0,45,207,31.0,0.9157408831152817,512.0,256.0,63.0,0.0,35.0,41.0,30.0,1,1
341,Y13hVozxXD0,1,1,1,8.913371628,28,429,245,6,0,45,142,7.0,0.952605337,116.0,75.0,23.0,0.0,4.0,21.0,14.0,1,1
342,4y7JcA5nnxc,1,1,1,11.20119394,23,445,252,7,0,44,181,34.0,0.930569859,502.0,192.0,79.0,0.0,24.0,50.0,5.0,1,1
343,AqV5bUpbCpY,1,1,1,11.52258929,7,144,101,4,0,13,110,23.0,0.9157408831152817,152.0,107.0,20.0,0.0,5.0,15.0,30.0,1,0
344,T_g1JJKmC6g,1,1,1,12.67578035,10,173,121,5,0,20,276,2.0,0.962430525,31.0,25.0,4.0,0.0,4.0,50.0,23.0,1,1
345,indqygzNW3w,1,1,1,54.31940299,1,67,50,1,0,8,186,49.0,0.954728454,648.0,302.0,92.0,0.0,36.0,58.0,30.0,0,0
346,Hf4YEIrLC2I,1,1,1,26.0075,1,36,33,2,0,4,101,13.0,0.925504267,163.0,102.0,17.0,0.0,6.0,3.0,5.0,1,1
347,oV9JE5K_uiM,1,1,1,8.5125,1,12,12,2,0,2,126,51.0,0.945860767,700.0,275.0,107.0,0.0,37.0,71.0,69.0,1,1
348,L7gOz64tpTo,1,1,0,9.062222222,3,27,25,2,0,2,127,38.0,0.9157408831152817,609.0,302.0,80.0,0.0,39.0,17.0,26.0,1,1
349,x0uj1jmHfrM,1,1,1,17.44762235,29,687,390,7,0,66,277,63.0,0.971024147,1036.0,346.0,153.0,0.0,54.0,30.0,18.0,1,1
350,KylrAw2e8mA,1,1,1,12.67180791,3,59,46,2,0,5,252,29.0,0.9157408831152817,226.0,119.0,29.0,0.0,7.0,17.0,13.0,0,1
351,A370WEFeVm4,1,1,1,18.1525,4,100,76,3,0,17,172,23.0,0.820132689,252.0,171.0,24.0,0.0,2.0,38.0,15.0,0,1
352,QZDn2g98xk0,1,0,1,0.0,0,0,0,0,0,0,73,5.0,0.9157408831152817,30.0,24.0,3.0,0.0,2.0,33.0,54.0,0,1
353,ReHM_G1Dsic,1,1,1,26.96618421,6,228,149,4,0,17,96,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,19.0,1.0,1,1
354,7SbK7u6L2eU,1,1,1,15.90318182,1,22,21,1,0,1,255,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,52.0,4.0,0,1
355,byLV2bESY4k,1,1,1,16.11986144,18,425,237,6,0,55,239,53.0,0.9157408831152817,844.0,321.0,138.0,0.0,50.0,2.0,3.0,1,1
356,HaI0smmx8w0,1,1,1,21.78824027,6,197,109,3,0,18,230,11.0,0.841175497,137.0,90.0,15.0,0.0,7.0,38.0,61.0,0,1
357,1zEYPwpppfk,1,1,0,13.85105263,1,19,16,1,0,2,161,6.0,0.962598542,57.0,42.0,12.0,0.0,2.0,1.0,3.0,1,1
358,vK3nxfKM4Q4,1,1,1,6.854090909,4,55,39,3,0,9,83,16.0,0.9157408831152817,328.0,159.0,58.0,0.0,25.0,17.0,10.0,1,0
359,OcKxYb9mZcU,1,1,1,50.0264557,1,79,65,1,0,3,221,72.0,0.945989653,950.0,271.0,156.0,0.0,47.0,50.0,4.0,0,0
360,ngcneqHdH88,1,1,1,21.7112069,4,87,49,1,0,3,161,23.0,0.9157408831152817,494.0,189.0,81.0,0.0,32.0,12.0,14.0,1,0
361,4_KtF74ibPw,1,1,1,25.70217391,1,23,21,0,0,0,106,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,10.0,4.0,0,1
362,bN-8oYVilps,1,1,1,16.82153846,4,78,58,1,0,5,200,62.0,0.9157408831152817,1016.0,310.0,168.0,0.0,46.0,92.0,38.0,0,0
363,bnqwDZta64Y,1,1,1,7.579,2,30,27,2,0,3,241,24.0,0.9157408831152817,518.0,210.0,81.0,0.0,37.0,18.0,21.0,1,1
364,nLodV8G-FRc,1,1,1,20.96962963,6,162,108,3,0,11,300,15.0,0.9157408831152817,301.0,149.0,37.0,0.0,24.0,16.0,11.0,0,1
365,RF769x31Sms,1,1,0,-6.3,1,2,2,0,0,0,205,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,25.890566037735848,17.417924528301885,0,1
366,Tt3J0flYZt8,1,1,1,0.0,0,0,0,0,0,0,257,2.0,0.591723144,8.0,8.0,2.0,0.0,0.0,10.0,57.0,0,1
367,XcoqTLHYe2k,1,1,1,22.6893662,4,142,101,3,0,13,61,36.0,0.915935301,544.0,198.0,65.0,0.0,22.0,1.0,3.0,1,0
368,Sl2bcHVR1l8,1,1,1,0.0,0,0,0,0,0,0,311,48.0,0.957079317,809.0,276.0,144.0,0.0,44.0,45.0,26.0,1,1
369,uXI1TLuM63k,1,1,1,19.75098639,3,98,70,5,0,12,149,20.0,0.9157408831152817,201.0,102.0,41.0,0.0,7.0,24.0,1.0,1,0
370,rynDFJw4Ni0,1,1,1,18.68486896,12,407,199,11,0,62,176,39.0,0.9157408831152817,553.0,219.0,85.0,0.0,35.0,38.0,28.0,1,1
371,6aa_AseIQxo,1,1,1,14.58218045,7,171,121,4,0,25,180,63.0,0.9157408831152817,951.0,271.0,192.0,0.0,73.0,11.0,1.0,1,1
372,Ht8yNvemmQg,1,1,1,9.025072464,3,23,23,1,0,3,298,30.0,0.9157408831152817,538.0,216.0,89.0,0.0,31.0,37.0,16.0,1,1
373,r5xzcwwJ-B8,1,1,1,31.19428571,1,42,40,2,0,1,64,6.0,0.972330689,64.0,43.0,5.0,0.0,6.0,6.0,8.0,1,1
374,vrj7MqVz_Hs,1,1,0,3.272266667,3,25,24,1,0,5,167,15.0,0.716029778,64.0,50.0,12.0,0.0,0.0,6.0,25.0,1,1
375,f-ngEcF1nXU,1,1,1,0.0,0,0,0,0,0,0,326,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,13.0,22.0,1,1
376,cf9rTvC9U8Y,1,1,0,15.01450216,3,77,69,4,0,10,93,14.0,0.9157408831152817,118.0,64.0,18.0,0.0,4.0,3.0,1.0,1,1
377,XUWNvlnyAQk,1,1,1,0.0,0,0,0,0,0,0,249,56.0,0.9157408831152817,1050.0,392.0,115.0,1.0,83.0,11.0,7.0,1,1
378,uqWdE5I_I_M,1,1,1,8.631422665,33,557,245,12,0,87,174,36.0,0.9157408831152817,643.0,242.0,89.0,0.0,45.0,14.0,23.0,1,1
379,5vwJCqCrMgk,1,1,1,24.86406537,11,356,228,7,0,41,146,3.0,0.9157408831152817,8.0,7.0,1.0,0.0,0.0,45.0,98.0,1,1
380,dEfaxiSUFvs,1,1,1,10.43037185,30,502,246,9,0,62,338,5.0,0.9157408831152817,57.0,41.0,11.0,0.0,0.0,23.0,21.0,0,0
381,b2I6JujQFtk,1,1,0,7.475,2,12,10,1,0,1,172,51.0,0.9157408831152817,920.0,319.0,134.0,0.0,48.0,40.0,54.0,0,0
382,NMvrqByanI0,1,0,1,0.0,0,0,0,0,0,0,236,4.0,0.936928034,62.0,48.0,13.0,0.0,3.0,10.0,16.0,0,1
383,b0LzhAhmAnM,1,1,0,10.85524823,3,47,37,2,0,6,261,53.0,0.9157408831152817,680.0,257.0,114.0,1.0,36.0,26.0,10.0,1,1
384,zDiEeDxvP7g,1,1,1,25.39876923,4,130,101,2,0,8,315,41.0,0.9157408831152817,520.0,209.0,58.0,2.0,27.0,3.0,5.0,1,1
385,_uUNUVibyaA,1,1,0,3.604615385,10,78,60,4,0,12,310,37.0,0.9157408831152817,557.0,252.0,63.0,0.0,28.0,4.0,2.0,1,1
386,wHk_agRE2Lo,1,1,0,12.51978261,4,69,57,4,0,6,166,39.0,0.9157408831152817,710.0,265.0,137.0,0.0,41.0,66.0,16.0,1,0
387,6NWm4zAW4Qc,1,1,1,86.76855172,1,145,125,2,0,17,315,12.0,0.9157408831152817,235.0,131.0,30.0,0.0,10.0,28.0,18.0,0,1
388,y75CLDEoEkQ,1,1,1,17.54292453,4,53,42,3,0,6,276,12.0,0.9157408831152817,159.0,83.0,22.0,0.0,10.0,12.0,27.0,1,1
389,kvilGivh_2M,1,1,1,11.99752688,3,62,49,4,0,13,174,26.0,0.966302256,487.0,209.0,79.0,0.0,28.0,20.0,6.0,1,0
390,pw-2RFtVIbk,1,0,1,0.0,0,0,0,0,0,0,218,23.0,0.960259855,269.0,145.0,47.0,0.0,16.0,32.0,17.0,0,1
391,z1MZsK186io,1,1,1,7.533076923,2,26,24,1,0,5,176,2.0,0.893628432,36.0,32.0,6.0,0.0,1.0,21.0,29.0,1,1
392,OKqWYX66KJ4,1,1,1,7.191818182,2,22,21,2,0,2,125,26.0,0.9157408831152817,301.0,166.0,41.0,0.0,21.0,50.0,31.0,0,1
393,m5H1aKhg7DI,1,1,1,14.93013514,5,74,64,2,0,7,126,11.0,0.9157408831152817,133.0,91.0,17.0,0.0,7.0,11.0,10.0,1,1
394,iGD0KJl0rng,1,0,0,0.0,0,0,0,0,0,0,171,29.0,0.948487163,539.0,246.0,94.0,0.0,18.0,8.0,4.0,1,1
395,uxOZy6Aou1I,1,0,0,0.0,0,0,0,0,0,0,358,16.0,0.9157408831152817,214.0,131.0,22.0,0.0,6.0,13.0,32.0,1,1
396,Z8oKroCE0Ms,1,1,1,11.72285714,1,21,19,1,0,1,239,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,15.0,19.0,1,1
397,iAQZlZ84Xeg,1,1,1,20.15714286,1,28,23,2,0,5,260,10.0,0.9157408831152817,121.0,85.0,18.0,0.0,7.0,34.0,24.0,1,1
398,UP348xehyl4,1,1,1,38.25826087,1,69,62,5,0,3,203,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,21.0,42.0,1,0
399,S4JN4yGTXsQ,1,1,1,14.42410256,3,26,21,2,0,2,221,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,21.0,13.0,0,1
400,cJNKMZP1NT4,1,0,1,0.0,0,0,0,0,0,0,324,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,24.0,8.0,1,1
401,FZfz-K0VZXk,1,1,0,8.728183769,21,355,184,6,0,71,128,10.0,0.9157408831152817,150.0,94.0,29.0,0.0,7.0,5.0,1.0,1,1
402,OxH6kOud_10,1,1,1,9.101052632,2,19,19,1,0,3,180,42.0,0.9157408831152817,569.0,241.0,87.0,0.0,36.0,25.0,1.0,1,1
403,LKn6vHG3cLc,1,1,1,7.17625,2,32,29,5,0,7,140,20.0,0.9157408831152817,309.0,183.0,50.0,0.0,17.0,59.0,24.0,1,0
404,MrzbFpzt_4s,1,1,1,14.48611111,2,54,49,3,0,8,151,11.0,0.9157408831152817,312.0,145.0,48.0,0.0,18.0,23.0,3.0,1,0
405,YX1nn4uN4fk,1,1,1,12.29344828,2,29,26,1,0,5,114,11.0,0.9157408831152817,282.0,152.0,30.0,0.0,22.0,22.0,16.0,1,0
406,dFlE-rRX5pg,1,1,1,10.91428571,3,42,38,2,0,8,334,53.0,0.9157408831152817,897.0,298.0,150.0,0.0,45.0,6.0,4.0,0,0
407,ekzBdZZTRrU,1,1,1,17.70791209,7,182,126,3,0,16,221,8.0,0.9157408831152817,144.0,90.0,20.0,0.0,11.0,1.0,2.0,1,1
408,shMODE8lzkk,1,1,0,20.180625,1,32,30,2,0,1,171,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,49.0,7.0,0,1
409,FNI00N5dZSI,1,1,1,10.69608974,3,52,48,1,0,13,205,52.0,0.908314522,737.0,299.0,86.0,0.0,50.0,22.0,7.0,1,1
410,1dwIceQdbiA,1,1,1,15.86767857,2,56,48,2,0,8,282,25.0,0.9157408831152817,274.0,138.0,41.0,0.0,21.0,8.0,4.0,0,1
411,toffLT1EQUw,1,1,1,14.95764461,33,713,345,15,0,95,336,61.0,0.812686961,582.0,196.0,100.0,0.0,22.0,51.0,7.0,1,1
412,dcurlOHLi78,1,1,1,19.71358209,2,67,54,0,0,6,285,17.0,0.9157408831152817,327.0,164.0,53.0,0.0,18.0,24.0,4.0,0,1
413,MI4J7Uo4A7s,1,1,1,17.70976,5,125,96,4,0,14,251,23.0,0.9157408831152817,389.0,170.0,40.0,0.0,19.0,5.0,17.0,1,0
414,dLKGWoOI1X8,1,1,1,15.45098131,4,107,62,2,0,9,171,9.0,0.967933297,95.0,73.0,16.0,0.0,5.0,33.0,24.0,1,1
415,7X5Br3YMCWE,1,1,1,17.63251236,19,543,311,11,0,93,211,63.0,0.9157408831152817,1135.0,390.0,198.0,1.0,85.0,21.0,16.0,1,1
416,xh41aSPf5_M,1,1,1,15.73041667,3,64,52,2,0,7,151,5.0,0.928243913,65.0,53.0,14.0,0.0,2.0,57.0,32.0,1,1
417,ZQNRIeH101U,1,1,1,8.67618999,33,534,283,8,0,71,187,18.0,0.9157408831152817,279.0,131.0,34.0,0.0,16.0,25.890566037735848,17.417924528301885,1,1
418,nekt1YY0RRc,1,1,1,17.02886358,18,439,207,5,0,38,197,9.0,0.961278021,85.0,62.0,11.0,0.0,1.0,15.0,9.0,1,1
419,P2SWz2pu2NQ,1,1,1,14.54507109,10,211,120,6,0,44,153,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,29.0,1.0,0,1
420,bhOF3Kx8CEQ,1,1,1,13.36761905,3,63,56,3,0,8,151,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,45.0,50.0,1,0
421,mgdvJtJrMuI,1,1,1,9.62673913,2,46,37,2,0,4,185,15.0,0.9157408831152817,213.0,123.0,46.0,0.0,17.0,49.0,3.0,1,0
422,7zcN5OeG5o4,1,1,1,18.88612903,3,93,66,3,0,9,148,30.0,0.9157408831152817,515.0,218.0,76.0,0.0,32.0,44.0,9.0,1,1
423,MveYRVTaUyU,1,1,0,26.13938776,1,49,39,1,0,2,155,27.0,0.9157408831152817,632.0,289.0,110.0,0.0,45.0,6.0,3.0,0,0
424,O1jhYm7uXqw,1,1,1,9.694705882,2,17,17,1,0,1,97,19.0,0.9157408831152817,183.0,94.0,32.0,0.0,2.0,37.0,6.0,1,0
425,Etras1sDh84,1,1,1,36.35150943,1,53,49,3,0,5,353,3.0,0.900993115,23.0,21.0,1.0,0.0,1.0,8.0,3.0,0,0
426,bzmUMxVIQVI,1,1,1,29.31654167,3,160,120,6,0,28,160,43.0,0.9157408831152817,826.0,347.0,107.0,0.0,59.0,30.0,3.0,1,1
427,i1XnnBMXWHI,1,1,1,11.8062069,2,29,26,2,0,7,293,5.0,0.946366981,74.0,58.0,12.0,0.0,4.0,85.0,89.0,1,1
428,5iaZip66Ct0,1,1,1,14.88547126,6,145,100,3,0,19,235,41.0,0.9157408831152817,651.0,240.0,88.0,0.0,44.0,56.0,12.0,0,1
429,LvkPlumDAGE,1,1,0,10.02209302,2,43,38,5,0,7,342,34.0,0.9157408831152817,529.0,222.0,82.0,0.0,32.0,38.0,26.0,1,1
430,YEvH2mPyxWI,1,1,1,11.42380952,3,63,51,2,0,5,137,4.0,0.941008031,51.0,38.0,7.0,0.0,2.0,6.0,8.0,1,1
431,aSpWn1rd0co,1,1,1,24.88794872,3,104,74,2,0,9,144,5.0,0.9157408831152817,20.0,14.0,3.0,0.0,0.0,3.0,1.0,1,1
432,xkkBlcc4PW8,1,1,1,36.73473684,1,57,48,1,0,4,230,49.0,0.9157408831152817,558.0,201.0,81.0,0.0,41.0,28.0,91.0,1,1
433,ZN1SDz17Y-M,1,1,1,13.82032258,2,31,30,2,0,2,334,38.0,0.9157408831152817,643.0,226.0,108.0,0.0,39.0,34.0,1.0,1,1
434,0Pux_usFxDk,1,1,0,17.0655,4,80,69,3,0,8,348,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,11.0,3.0,0,1
435,CqWbINKy_90,1,1,0,20.17751938,3,86,66,6,0,8,343,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,19.0,3.0,0,1
436,zrpkP3Ktm2E,1,1,1,80.92882353,1,153,105,6,0,25,316,2.0,0.9157408831152817,10.0,10.0,3.0,0.0,0.0,22.0,1.0,1,1
437,_fCqEIn7ccA,1,1,1,14.9968,1,25,23,2,0,3,234,13.0,0.9157408831152817,187.0,102.0,20.0,0.0,6.0,5.0,2.0,1,1
438,FeSb9ve9IwQ,1,1,1,7.042540984,4,61,49,3,0,8,60,48.0,0.9157408831152817,826.0,354.0,120.0,1.0,43.0,39.0,42.0,0,1
439,mi1aHDXjp0Q,1,1,1,4.722857143,3,21,21,1,0,5,215,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,4.0,15.0,0,1
440,cFltBQzpjw8,1,1,0,30.4525,5,248,135,3,0,22,347,4.0,0.930589286,51.0,41.0,4.0,0.0,2.0,7.0,19.0,1,1
441,bSL6ax3qxaU,1,1,1,9.16447619,6,70,60,2,0,12,333,41.0,0.963916111,732.0,255.0,140.0,0.0,30.0,19.0,15.0,0,0
442,YDGcBuwwKpQ,1,1,1,12.26723464,20,358,235,8,0,47,250,55.0,0.9157408831152817,707.0,285.0,114.0,0.0,44.0,20.0,28.0,1,1
443,a4WnWzTnMEY,1,1,1,10.61197954,27,496,267,7,0,54,213,30.0,0.976486564,466.0,205.0,70.0,0.0,29.0,28.0,22.0,1,1
444,gFq67iFrNIs,1,1,1,5.562,1,5,5,0,0,0,255,22.0,0.92518153,336.0,156.0,69.0,0.0,14.0,36.0,26.0,0,1
445,FINg3Wg3IBo,1,1,1,29.17,1,7,7,1,0,0,187,41.0,0.9157408831152817,636.0,246.0,115.0,0.0,41.0,20.0,4.0,1,1
446,PDxCnPwklAM,1,1,1,11.42386364,16,308,172,6,0,37,76,53.0,0.959900074,835.0,272.0,153.0,0.0,60.0,10.0,6.0,1,1
447,FzXqOuXDMEE,1,1,1,22.28785714,3,84,70,4,0,9,246,50.0,0.949523369,782.0,266.0,141.0,0.0,56.0,12.0,6.0,1,0
448,EevTWpEnWaY,1,1,1,11.72285714,1,21,18,2,0,1,235,18.0,0.967656642,317.0,154.0,40.0,0.0,13.0,55.0,4.0,0,1
449,pzU9Jy0rJVQ,1,1,1,18.13333333,1,9,9,2,0,0,339,61.0,0.9157408831152817,884.0,287.0,166.0,0.0,58.0,7.0,1.0,1,1
450,7Q8nrOm-t3w,1,1,1,20.11696262,4,107,81,7,1,16,122,40.0,0.9157408831152817,680.0,264.0,105.0,0.0,42.0,58.0,58.0,1,0
451,CyOdY5L-YeE,1,1,1,16.0307963,29,637,346,12,0,79,240,49.0,0.91595866,330.0,114.0,59.0,0.0,34.0,2.0,3.0,1,1
452,uxBCLb5cQpc,1,1,1,34.68761084,4,203,128,4,0,13,141,43.0,0.9157408831152817,269.0,157.0,44.0,0.0,14.0,6.0,18.0,1,1
453,xgy5LJAGFbg,1,1,1,30.88,1,1,1,0,0,0,142,32.0,0.9157408831152817,359.0,172.0,61.0,0.0,20.0,39.0,23.0,0,1
454,UZTBCTM3o_M,1,1,0,19.85705882,2,51,38,0,0,4,210,21.0,0.9157408831152817,325.0,145.0,53.0,0.0,17.0,9.0,3.0,0,1
455,mC_pySnBU_4,1,0,0,0.0,0,0,0,0,0,0,199,51.0,0.9157408831152817,873.0,345.0,117.0,2.0,50.0,53.0,37.0,0,1
456,IchZr7b9EwA,1,1,1,55.62160976,2,205,140,5,0,25,151,50.0,0.941315025,557.0,202.0,107.0,0.0,18.0,2.0,1.0,1,1
457,SsF9XGvgr3U,1,1,0,7.88625,1,8,8,1,0,1,191,12.0,0.9157408831152817,86.0,49.0,22.0,0.0,1.0,3.0,1.0,0,1
458,Z5r8OHp-XII,1,0,0,0.0,0,0,0,0,0,0,324,21.0,0.9157408831152817,256.0,137.0,42.0,0.0,7.0,33.0,24.0,1,1
459,bDSgic8osmE,1,1,1,17.0706228,13,394,213,6,0,52,226,32.0,0.9157408831152817,321.0,182.0,49.0,0.0,11.0,53.0,49.0,1,1
460,Lcv0LbMjD4I,1,1,1,13.41875,2,24,22,0,0,2,82,13.0,0.9157408831152817,131.0,74.0,31.0,0.0,5.0,53.0,56.0,1,0
461,X6_wQKJsb8k,1,1,0,39.19796875,1,64,56,2,0,9,86,52.0,0.9157408831152817,768.0,254.0,103.0,0.0,52.0,61.0,16.0,0,0
462,SEiFVzNbxBU,1,0,0,0.0,0,0,0,0,0,0,281,16.0,0.9157408831152817,306.0,159.0,38.0,0.0,22.0,20.0,23.0,0,1
463,0Y6DdLwjqiQ,1,0,0,0.0,0,0,0,0,0,0,266,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,39.0,27.0,1,1
464,hyv0hKNKiqU,1,1,0,28.36714286,2,70,62,2,0,9,292,36.0,0.9157408831152817,738.0,304.0,102.0,1.0,44.0,52.0,27.0,1,1
465,j9jVGO4To4A,1,1,1,24.33,2,70,46,2,0,1,149,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,12.0,4.0,1,1
466,FyXUoB8ujMo,1,0,0,0.0,0,0,0,0,0,0,171,41.0,0.9157408831152817,603.0,247.0,75.0,0.0,26.0,11.0,10.0,1,1
467,yeOe6-n3-jM,1,1,1,24.45709677,1,31,24,0,0,2,163,57.0,0.9157408831152817,743.0,253.0,142.0,0.0,45.0,9.0,2.0,0,0
468,97v2WUJdWGc,1,1,1,55.43340426,1,94,75,2,0,3,297,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,61.0,63.0,0,0
469,pR6ibEdkAho,1,1,1,30.52028571,1,35,29,0,0,3,168,8.0,0.9157408831152817,97.0,73.0,22.0,1.0,7.0,11.0,10.0,1,1
470,eF4BAEnZXpM,1,1,1,23.47272727,1,33,30,0,0,2,191,36.0,0.9157408831152817,557.0,213.0,103.0,0.0,40.0,5.0,8.0,0,0
471,M_zxqgRFTOU,1,1,0,38.035,1,42,41,1,0,0,128,61.0,0.9157408831152817,909.0,322.0,149.0,0.0,62.0,63.0,56.0,0,0
472,PI_LK4OjvNE,1,1,0,8.83,1,4,4,1,0,0,135,25.0,0.9157408831152817,432.0,209.0,61.0,0.0,22.0,40.0,56.0,1,0
473,o1srD-3rJV8,1,1,0,21.60652174,1,23,13,0,0,0,149,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,15.0,13.0,1,1
474,LcpRjHcu5bg,1,1,0,13.82478261,1,23,22,0,0,1,218,8.0,0.9157408831152817,88.0,68.0,13.0,0.0,4.0,17.0,63.0,1,1
475,oXBg2FGdtuk,1,1,0,33.8082,1,50,41,3,0,2,229,6.0,0.9157408831152817,77.0,52.0,13.0,0.0,3.0,6.0,1.0,1,1
476,86O0ABciCRE,1,0,1,0.0,0,0,0,0,0,0,240,23.0,0.9157408831152817,228.0,123.0,30.0,0.0,11.0,3.0,3.0,0,1
477,oSo4zSAXN3M,1,1,1,10.405,2,30,27,2,0,3,353,49.0,0.9157408831152817,827.0,351.0,78.0,0.0,56.0,5.0,9.0,1,1
478,MThqK9flPj0,1,0,0,0.0,0,0,0,0,0,0,316,49.0,0.9157408831152817,607.0,241.0,97.0,0.0,42.0,22.0,14.0,1,1
479,_9_jkzKmO6E,1,1,1,16.56333333,1,9,9,0,0,1,280,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,22.0,23.0,1,1
480,qAE41uPa9c8,1,1,1,5.53125,1,8,8,1,0,1,317,39.0,0.9157408831152817,621.0,271.0,103.0,0.0,40.0,15.0,18.0,1,1
481,pl8Gdu2nZpY,1,1,1,11.45021858,30,671,338,10,0,82,300,41.0,0.9157408831152817,666.0,269.0,95.0,0.0,29.0,45.0,38.0,1,1
482,mF2Vel8Ctlg,1,1,1,11.76675,2,40,38,1,0,6,267,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,25.0,1.0,0,1
